"IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco"
15633574,"Montes",730,"Francia","Femenino",41,2854,167545.32,1,1,0,128246.81,0
15570379,"Whitelegge",669,"España","Masculino",51,6839,88827.53,1,0,0,85250.77,1
15635116,"Burgos",659,"España","Masculino",60,9106,0,1,1,0,177480.45,1
15692583,"Udobata",678,"Francia","Femenino",32,2084,0,2,1,0,90284.47,0
15791302,"Swift",741,"Francia","Masculino",32,2505,0,2,1,0,143598.7,0
15609176,"Cawthorne",688,"Francia","Femenino",32,10288,0,2,0,1,177607.77,0
15782608,"Huang",743,"Francia","Masculino",43,7425,0,2,0,0,113079.19,1
15703614,"Hutchinson",564,"España","Masculino",48,5623,132876.23,1,1,0,79259.77,0
15568562,"Moss",689,"Francia","Masculino",40,7289,160272.27,1,1,0,49656.24,0
15634141,"Shephard",708,"Alemania","Femenino",42,1933,192390.52,2,1,0,823.36,0
15609823,"Chieloka",751,"España","Femenino",34,8225,127095.14,2,0,0,479.54,0
15597109,"Vanzetti",627,"Francia","Masculino",70,10381,94416.78,1,0,1,145299.5,0
15606436,"Bergamaschi",500,"España","Masculino",38,8931,0,2,0,0,192013.23,0
15588235,"Vasilieva",654,"Francia","Femenino",24,7917,145081.73,1,1,1,130075.07,0
15681446,"Sun",636,"Alemania","Femenino",37,3320,157098.52,1,1,1,153535.27,0
15734491,"Lombardo",676,"España","Femenino",36,2728,0,2,1,1,3173.31,0
NA,"H?",741,"España","Masculino",25,2281,0,2,1,1,73873.65,0
15688689,"Esposito",678,"Alemania","Femenino",37,10258,149000.91,2,1,1,21472.42,0
15762855,"Hill",622,"España","Femenino",23,9742,0,2,1,1,131389.39,0
15705777,"Real",710,"Alemania","Masculino",49,4450,129164.88,1,1,1,193266.72,0
15599976,"Bellasis",749,"Francia","Femenino",27,9310,0,2,1,0,132734.87,0
15620577,"Wood",715,"Francia","Masculino",45,10743,0,2,1,1,55043.93,0
15575623,"Simpson",589,"Francia","Femenino",31,7095,110635.32,1,1,0,148218.86,0
15809872,"Ikechukwu",650,"Francia","Masculino",32,9014,84906.45,1,1,0,163216.48,0
15776605,"Bradley",528,"España","Masculino",36,1104,0,2,1,0,60536.56,0
15813718,"Kirillova",651,"España","Masculino",45,8034,0,2,0,0,193009.21,0
15600879,"Parsons",554,"Alemania","Femenino",36,3631,157780.93,2,1,0,6089.13,0
15613180,"Miranda",727,"Alemania","Masculino",21,7584,153344.72,1,1,1,163295.87,0
15770375,"Fanucci",850,"Alemania","Femenino",26,9814,123126.29,1,1,0,74425.41,0
15747458,"Folliero",677,"España","Femenino",43,6655,133214.88,2,1,1,95936.84,0
15758775,"Vasilyeva",820,"España","Masculino",34,5097,97208.46,1,1,1,59553.34,0
15763898,"Toscani",568,"España","Femenino",46,9346,0,2,1,1,29372.62,0
15605665,"Nwora",673,"Alemania","Femenino",69,5171,78833.15,2,1,1,37196.15,0
15613518,"Bellucci",647,"Francia","Femenino",35,10544,112668.7,1,0,1,122584.29,0
15591509,"Milano",690,"Francia","Masculino",36,1382,101583.11,2,1,0,123775.15,0
15733476,"Gonzalez",543,"Alemania","Masculino",30,6438,73481.05,1,1,1,176692.65,0
15720203,"Arcuri",577,"España","Masculino",28,9119,0,1,1,0,143274.41,0
15672012,"Jen",773,"España","Femenino",41,1844,0,1,1,0,28266.9,1
15610765,"Onwumelu",559,"Francia","Masculino",29,3774,0,2,0,0,155639.76,0
15641850,"Pethard",717,"Francia","Masculino",40,3212,98241.04,1,1,0,110887.14,0
15624820,"Ross",683,"España","Masculino",56,5843,50911.21,3,0,0,97629.31,1
15694450,"Bianchi",677,"Francia","Masculino",42,4860,99580.13,1,1,0,21007.96,0
15678374,"Colombo",666,"Francia","Femenino",59,7636,0,2,1,1,185123.09,0
15701037,"Barton",578,"Francia","Masculino",39,7711,0,2,1,0,70563.9,0
15609458,"Vincent",797,"Francia","Masculino",30,4679,69413.44,1,1,1,74637.57,0
15800412,"Dale",458,"Alemania","Masculino",35,7215,146780.52,2,1,1,3476.38,0
15670345,"Mazzi",785,"Alemania","Femenino",33,3241,127211.45,1,0,0,191961.83,0
15714227,"Kelly",672,"Francia","Femenino",53,2454,0,1,1,1,136910.18,0
15670427,"Chidi",662,"España","Masculino",37,10891,155187.3,1,1,0,48930.8,0
15655794,"Hanna",620,"Francia","Masculino",36,3747,0,2,1,1,145937.99,0
15657771,"Ts'ui",537,"Francia","Masculino",37,10959,0,1,1,1,17802.42,0
15677087,"Green",662,"Francia","Femenino",39,7693,138106.75,1,0,0,19596.73,0
15608408,"Lazareva",598,"España","Masculino",39,6604,0,2,1,0,159130.32,0
15612087,"Dike",671,"Francia","Masculino",45,1210,106376.85,1,0,1,158264.62,0
15690492,"Palermo",625,"Francia","Masculino",41,8222,97663.16,2,1,0,57128.78,0
15639117,"Sorenson",624,"España","Femenino",34,9118,0,1,1,0,582.59,1
15674620,"Dilibe",679,"Alemania","Femenino",37,6760,77373.87,2,0,1,174873.09,0
15582116,"Ma",767,"Alemania","Femenino",45,9399,132746.2,2,1,0,26628.88,1
15694188,"Obidimkpa",700,"España","Femenino",46,2835,56580.95,2,0,1,45424.13,0
15669922,"Conti",530,"España","Femenino",36,2882,0,2,1,1,14721.8,0
15593795,"Linton",516,"Alemania","Femenino",53,5471,156674.2,1,1,0,118502.34,1
15749947,"Black",665,"Francia","Femenino",44,6253,0,2,1,1,66548.58,0
15748327,"Anderson",724,"Alemania","Masculino",34,5334,118235.7,2,0,0,157137.23,0
15602043,"Buccho",770,"Alemania","Femenino",46,8694,141788.63,2,0,0,164967.21,0
15763381,"Chan",496,"Francia","Masculino",30,6658,90963.49,1,0,1,27802,0
15587133,"Thompson",518,"Francia","Masculino",42,10971,151027.05,2,1,0,119377.36,0
15572294,"Kelly",623,"Francia","Masculino",28,9947,0,1,0,0,129526.57,0
15656726,"Ch'ien",771,"Francia","Masculino",32,2598,62321.62,1,1,1,40920.59,0
15618750,"Phillips",590,"Francia","Masculino",31,10623,112211.61,1,1,0,26261.42,0
15702138,"Swift",510,"Francia","Femenino",22,5786,156834.34,1,0,0,44374.44,0
15745794,"Cocci",547,"Francia","Masculino",30,10666,0,2,1,1,18471.86,0
15670738,"Mazzanti",733,"Alemania","Masculino",45,7887,113939.36,2,1,0,3218.71,0
15614520,"Smith",682,"Francia","Femenino",37,7252,148580.12,1,1,0,35179.18,0
15626457,"Zetticci",671,"Francia","Masculino",31,7159,116234.61,1,1,0,172096.08,0
15624703,"Okonkwo",550,"Alemania","Masculino",35,9923,129847.75,2,1,0,197325.4,0
15691513,"Dawkins",592,"Francia","Masculino",60,8699,0,4,1,1,13614.01,1
15694395,"Ts'ui",620,"Francia","Femenino",29,3949,138740.24,2,0,0,154700.61,0
15760550,"Duncan",741,"España","Masculino",39,1858,143637.58,2,0,1,174227.66,0
15791040,"Vasilyeva",801,"España","Masculino",58,10193,79954.61,2,1,1,30484.19,0
15613102,"Ogochukwu",670,"Francia","Femenino",31,6183,57530.06,1,1,1,181893.31,1
15775888,"McDonald",593,"Alemania","Femenino",38,3321,85626.6,1,1,1,125079.65,0
15615330,"Tretiakova",651,"Francia","Masculino",23,10730,0,2,1,1,170099.23,0
15571973,"Chinwemma",776,"Francia","Femenino",38,1724,169824.46,1,1,0,169291.7,0
15612095,"Calabrese",751,"Francia","Femenino",48,6924,0,1,1,0,137508.42,1
15684921,"Onuchukwu",792,"España","Masculino",25,6076,142862.21,1,1,1,130639.01,0
15715622,"To Rot",583,"Francia","Femenino",57,4281,238387.56,1,0,1,147964.99,1
15690958,"Cantrell",767,"Alemania","Masculino",23,6057,139542.82,1,0,1,28038.28,0
15599410,"Stanley",721,"Francia","Masculino",41,4588,0,2,1,0,168219.75,0
15720110,"Oluchukwu",795,"Francia","Masculino",32,9754,117265.21,1,1,1,198317.23,0
15656009,"McIntyre",736,"Francia","Femenino",36,10367,0,1,1,0,70496.66,0
15605424,"Oluchukwu",624,"España","Masculino",38,7753,123906.55,1,1,0,135096.78,0
15737265,"Nwokeocha",728,"Alemania","Masculino",39,2944,152182.83,1,0,0,161203.6,0
15784918,"Brown",498,"Alemania","Masculino",35,9500,121968.11,2,0,1,188343.05,0
15645937,"Guerin",790,"España","Masculino",32,5873,0,1,1,0,91044.47,0
15723894,"Younger",625,"Francia","Masculino",45,3740,137555.44,1,0,0,124607.7,0
15791452,"Dann",675,"Francia","Masculino",39,9766,0,2,1,0,153129.22,0
15672930,"Palerma",722,"España","Masculino",37,9595,0,2,1,0,31921.95,0
15656921,"Locke",850,"Francia","Masculino",31,7282,0,2,0,0,152298.28,0
15810775,"Tsao",576,"España","Masculino",52,7070,100549.43,2,1,1,16644.16,0
15711251,"Chizuoke",514,"Francia","Masculino",45,7442,178827.79,1,1,0,60375.18,0
15580701,"Ma",712,"Francia","Masculino",33,6372,153819.58,1,1,0,79176.09,1
15694349,"Ngozichukwuka",714,"España","Masculino",44,6105,0,1,0,1,6923.11,0
15724444,"Wall",567,"Francia","Femenino",38,10062,125877.65,2,1,1,107841.77,0
15658889,"Watson",689,"Francia","Masculino",22,3744,136444.25,1,1,0,51980.25,1
15639882,"She",528,"Francia","Masculino",30,2189,128262.72,2,1,0,50771.16,0
15578809,"Hao",651,"Alemania","Masculino",40,3536,134760.21,2,0,0,174434.06,1
15752912,"Perkin",661,"Francia","Femenino",30,7089,0,2,1,0,72196.57,0
15725664,"Wallace",549,"Francia","Femenino",38,2776,107283.4,1,0,0,157442.75,0
15669501,"Kuo",706,"Francia","Masculino",35,7984,0,2,1,1,81718.37,0
15623072,"Shaw",529,"España","Femenino",35,8356,0,2,1,0,56518,0
15628007,"Genovese",653,"Francia","Masculino",33,3508,0,2,NA,0,53379.52,0
15571571,"Ting",680,"Alemania","Femenino",31,8607,127331.46,3,1,1,176433.6,0
15806049,"Lee",714,"Alemania","Femenino",49,3221,140510.89,1,1,0,141914.94,0
15646366,"Trevisani",521,"Alemania","Masculino",41,10712,120586.54,1,0,1,20491.15,0
15756894,"Onwuka",635,"Francia","Masculino",29,5258,0,1,0,1,24865.54,0
15743582,"T'ang",632,"Francia","Femenino",27,4472,107375.82,1,1,1,62703.38,0
15794345,"Ma",706,"España","Masculino",38,4987,0,2,0,1,46635.11,0
15788118,"Siciliano",656,"Francia","Masculino",33,5504,138705.02,2,1,0,37136.15,0
15795963,"Fiorentini",687,"Francia","Masculino",34,5409,129895.19,1,0,1,28698.17,0
15785705,"Thomson",705,"Alemania","Femenino",44,8550,106731.58,1,1,0,137419.87,1
15715047,"Joshua",640,"España","Masculino",43,5942,172478.15,1,1,0,191084.4,1
15639415,"Thompson",850,"Francia","Masculino",35,3330,162442.35,1,1,0,183566.78,0
15612050,"Castiglione",556,"España","Femenino",48,3011,168522.37,1,1,1,151310.16,0
15759284,"Yeh",750,"Francia","Femenino",37,4657,0,1,1,1,117948,1
15683618,"Dyer",774,"Francia","Femenino",35,6152,121418.62,1,1,1,24400.37,0
15568506,"Forbes",524,"Alemania","Femenino",31,1511,67238.98,2,1,1,161811.23,0
15739189,"Johnson",561,"España","Femenino",33,2007,0,2,1,0,45261.47,0
15582325,"Jennings",524,"Francia","Masculino",52,3669,87894.26,1,1,0,173899.42,1
15793671,"Watt",606,"Francia","Masculino",34,7669,0,1,1,0,161971.42,0
15779620,"Sinclair",575,"Francia","Masculino",36,9887,0,1,0,1,94570.56,0
15719779,"May",645,"Alemania","Masculino",25,6320,157404.02,2,1,0,93073.04,0
15637876,"Burns",663,"Alemania","Femenino",36,1763,77253.5,1,0,0,35817.97,1
15607691,"Gibson",658,"Francia","Masculino",36,2785,174060.46,1,1,1,94925.62,0
15770030,"Conti",689,"España","Femenino",28,2249,0,2,1,1,192449.02,0
15746028,"Chu",714,"Francia","Femenino",24,6431,0,2,1,0,166335,0
15626414,"Russell",703,"Francia","Masculino",44,7051,98862.54,1,1,0,151516.7,0
15687421,"Highland",559,"España","Masculino",67,7316,125919.35,1,1,0,175910.95,1
15642726,"Holmes",611,"Francia","Masculino",53,7184,83568.26,1,0,0,1235.49,0
15632793,"Wilkinson",638,"Francia","Femenino",29,6022,103417.74,1,1,1,15336.4,0
15735439,"P'an",449,"España","Femenino",31,6309,113693,1,0,0,82796.29,0
15741728,"Atkins",591,"España","Masculino",36,2594,135216.8,1,1,1,122022.89,0
15643487,"Sal",630,"España","Masculino",39,10128,105473.74,1,0,0,58854.88,1
15659355,"McKenzie",671,"España","Masculino",32,10489,123912.78,2,1,1,146636.44,0
15770291,"Allan",844,"Francia","Femenino",29,6750,0,2,0,0,147342.03,0
15658432,"Freeman",688,"Francia","Masculino",40,6595,0,1,1,1,47886.44,0
15652789,"Hancock",657,"España","Masculino",40,4946,0,2,1,1,52990.7,0
15582892,"Scott",601,"Francia","Masculino",46,9637,99786.07,1,1,1,32683.88,1
15644686,"Kennedy",729,"España","Femenino",34,4482,53299.96,2,1,1,42855.97,0
15623219,"Smith",596,"Francia","Masculino",33,7285,0,1,1,0,121189.3,1
15658693,"Aksyonova",827,"Francia","Femenino",60,3533,0,2,0,1,60615.83,0
15760988,"Liu",667,"Alemania","Masculino",33,10051,124573.33,2,0,0,683.37,0
15636061,"Pope",649,"Alemania","Masculino",78,10672,68345.86,2,1,1,142566.75,0
15665879,"Gordon",768,"Francia","Femenino",40,9621,0,2,0,1,69080.46,0
15770345,"Kovaleva",559,"España","Femenino",31,5770,139183.06,1,0,1,143360.56,0
15606273,"Rene",616,"Francia","Masculino",37,5940,144235.73,2,0,0,154957.66,1
15778345,"Stevens",749,"Francia","Femenino",33,8575,74385.98,1,1,0,20164.47,0
15594915,"Crist",649,"Francia","Femenino",36,10808,0,2,0,1,109179.89,0
15677243,"Wan",538,"España","Masculino",43,7453,0,2,1,0,126933.73,0
15796838,"Chibugo",703,"España","Masculino",58,10121,92930.92,1,0,1,85148.78,0
15725679,"Hsia",531,"Francia","Femenino",47,1494,0,1,0,0,194998.34,1
15723105,"Feetham",756,"Francia","Femenino",28,6177,0,1,1,1,164394.65,0
15736578,"Hamilton",539,"Francia","Masculino",39,9664,0,1,1,1,28184.7,0
15764405,"Williams",731,"Francia","Masculino",29,6081,0,2,1,1,162452.65,0
15764284,"Torres",714,"España","Masculino",27,5327,0,3,1,1,129130.09,0
15726931,"Onwumelu",715,"Francia",NA,41,1191,56214.85,2,0,0,92982.61,1
15625944,"Buccho",664,"Francia","Masculino",58,1760,98668.18,1,1,1,60887.58,0
15807546,"Chinwendu",837,"Francia","Femenino",38,8307,0,2,1,1,46395.21,0
15768887,"Hsing",597,"España","Masculino",26,7040,0,2,0,1,95159.13,0
15585066,"Chimaraoke",660,"Francia","Femenino",43,9936,0,1,0,1,112026.1,1
15645316,"Han",612,"Alemania","Femenino",58,2126,149641.53,1,1,1,115161.28,0
15730447,"Anderson",629,"Francia","Femenino",49,1651,0,2,1,1,196335.48,0
15606472,"Lung",585,"Francia","Femenino",38,4254,0,1,1,1,87363.56,0
15730705,"Chidubem",715,"Francia","Masculino",37,9457,165252.52,1,1,0,85286.3,0
15756926,"Atherton",833,"Alemania","Masculino",29,5576,96462.25,2,0,1,48986.18,0
15651958,"Giles",756,"Francia","Masculino",27,10863,0,2,1,1,157932.75,0
15812982,"Francis",509,"España","Masculino",38,3206,0,1,0,0,168460.12,0
15709741,"Hussain",668,"Francia","Masculino",28,7734,107141.27,1,1,0,193018.71,0
NA,"Snider",719,"Francia","Femenino",37,5378,101455.7,1,1,0,25803.59,1
15591577,"Moran",584,"Francia","Masculino",35,3668,146311.58,1,1,1,105443.47,0
15616833,"Wang",678,"España","Masculino",27,9509,0,2,1,1,13221.25,0
15654211,"Milani",559,"España","Femenino",27,3868,0,1,0,1,1050.33,0
15595135,"Solomon",778,"Alemania","Femenino",29,3961,123229.46,1,1,0,181221.09,0
15747534,"Torkelson",595,"Francia","Masculino",46,7572,0,1,1,0,73489.15,1
15763806,"Astorga",773,"Francia","Masculino",41,4621,0,2,1,1,24924.92,0
15629617,"Cook",572,"España","Masculino",23,2407,126873.52,1,0,1,67040.12,0
15674156,"Tretiakova",810,"Alemania","Masculino",69,10403,27288.43,1,1,1,110509.9,0
15571002,"Yusupov",706,"Francia","Femenino",44,1956,129605.99,1,0,0,69865.49,0
15757821,"Burgess",771,"España","Masculino",18,4518,0,2,0,0,41542.95,0
15607884,"Wallace",663,"Francia","Femenino",39,6193,0,2,1,1,101168.9,0
15581036,"Beyer",712,"Alemania","Femenino",40,3640,109308.79,2,1,0,120158.72,1
15724719,"Jones",550,"Francia","Femenino",22,6223,139096.85,1,1,0,129890.94,0
15679651,"Gardiner",783,"España","Femenino",37,4049,136689.66,1,1,0,197890.65,0
15579781,"Buccho",806,"Alemania","Masculino",31,4068,138653.51,1,1,0,190803.37,0
15755642,"Bulgakov",667,"Francia","Masculino",34,9033,0,2,1,1,102908.63,0
15733797,"Sal",506,"Francia","Masculino",36,1456,0,2,1,0,164253.35,0
15784148,"Beneventi",643,"Francia","Masculino",62,10674,0,2,0,0,155870.82,0
15784844,"K'ung",752,"España","Masculino",48,1641,116060.08,1,1,0,156618.38,1
15596761,"Hawdon",515,"Alemania","Masculino",60,4207,113715.36,1,1,0,18424.24,1
15637169,"Maclean",838,"España","Femenino",67,4542,103267.8,1,1,1,78310.04,0
15805449,"Ugochukwu",594,"Francia","Masculino",38,1865,0,2,0,0,186884.04,0
15813645,"Hamilton",491,"Francia","Femenino",36,9327,53369.13,1,1,1,103934.12,0
15609187,"Cox",455,"Francia","Femenino",27,10786,155879.09,2,0,0,70774.97,0
15724334,"Alekseyeva",529,"Francia","Masculino",22,2203,0,1,1,0,151169.83,0
15693267,"Dickson",679,"Alemania","Femenino",34,3512,121063.85,1,1,0,56984.58,0
15572767,"Shelby",777,"Francia","Masculino",29,10539,0,2,1,0,124489.88,0
15591550,"Bianchi",525,"España","Masculino",36,6321,77910.23,1,1,0,67238.01,0
15577515,"Sung",554,"Alemania","Femenino",55,8145,108477.27,1,0,1,140003,1
15773039,"Ku",550,"Francia","Masculino",37,1206,0,1,1,1,179670.31,0
15774098,"Grant",701,"Alemania","Masculino",38,3226,125385.49,2,0,1,52044.66,0
15768137,"Bray",667,"España","Femenino",23,5982,136100.69,2,0,0,169669.33,1
15769783,"Allan",542,"España","Masculino",37,9167,0,1,1,1,807.06,0
15756901,"Ch'ang",641,"Francia","Femenino",26,3404,91547.84,2,0,1,28157.34,0
15795519,"Vasiliev",716,"Alemania","Femenino",18,3022,128743.8,1,0,0,197322.13,0
15754301,"Bruche",704,"Francia","Masculino",39,6455,0,1,1,0,6416.92,0
15813946,"Duffy",637,"Alemania","Masculino",51,10820,104682.83,1,1,0,55266.96,1
15590268,"Chu",529,"España","Masculino",35,2875,95772.97,1,1,1,112781.5,0
15567446,"Coffman",646,"Alemania","Masculino",39,1598,111574.41,1,1,1,30838.51,0
15617655,"Holt",564,"España","Femenino",35,5406,0,2,1,1,105837.38,0
15745455,"Navarrete",638,"Alemania","Masculino",62,6997,108716.59,2,1,1,74241.09,0
15791851,"Afanasyeva",726,"Francia","Femenino",34,6765,185734.75,1,1,1,102036.82,0
15599289,"Yeh",724,"Francia","Femenino",37,1940,68598.56,1,1,0,157862.82,0
15705403,"Seleznyova",617,"España","Femenino",46,7960,106521.49,1,0,1,86587.37,0
15768881,"Saunders",738,"Francia","Masculino",29,10100,0,2,1,1,170421.13,0
15802501,"Onyeorulu",724,"Alemania","Masculino",33,2755,103564.83,2,1,0,121085.72,0
15772423,"Liao",739,"Alemania","Masculino",54,1250,126418.14,1,1,0,134420.75,1
15679818,"Yuan",636,"Alemania","Masculino",67,8774,136709.35,1,0,1,66753.1,1
15773260,"Tsou",590,"Francia","Femenino",32,5493,127763.24,1,1,0,100717.54,0
15635752,"Lo",685,"Alemania","Masculino",38,10436,111798.06,2,1,1,102184.66,0
15630167,"Gibson",684,"España","Femenino",39,3426,139723.9,1,1,1,120612.11,0
15808846,"Horton",672,"Alemania","Femenino",21,2735,165878.76,2,1,1,164537.17,0
NA,"Ball",619,"Alemania","Masculino",40,4454,103604.31,2,0,0,140947.05,0
15735025,"Clark",535,"España","Masculino",37,7087,175534.78,2,1,1,9241.52,0
15722473,"Faulkner",713,"Francia","Masculino",41,8735,0,2,1,0,55772.04,0
15601811,"Caldwell",668,"Francia","Femenino",53,6990,110240.04,1,0,0,183980.56,1
15791743,"Corbett",727,"Francia","Masculino",32,4676,59271.82,1,1,1,46019.43,0
15751943,"Mai",529,"España","Femenino",43,5201,0,2,0,0,79476.63,0
15760216,"Pokrovskaya",718,"Francia","Femenino",49,7828,0,1,1,0,184474.72,1
15762455,"Yeh",624,"España","Masculino",33,8834,66220.17,1,0,1,170819.01,0
15776807,"Brennan",654,"Francia","Masculino",29,1795,0,1,1,0,180345.44,0
15567839,"Gordon",501,"Francia","Masculino",42,8192,114631.23,1,0,1,91429.74,0
15673333,"Wilson",698,"Alemania","Masculino",52,7243,96781.39,1,1,1,153373.71,0
15740476,"Tsao",659,"Alemania","Femenino",32,1337,150923.74,2,0,1,174652.51,0
15703205,"Uwaezuoke",656,"Francia","Femenino",46,3583,113402.14,2,1,1,138849.06,0
15766066,"Nikitina",668,"Alemania","Femenino",28,10593,124511.01,1,0,0,114258.18,0
15795149,"Stevens",703,"Francia","Masculino",28,1240,81173.83,2,0,1,162812.16,0
15772933,"Mai",591,"España","Masculino",31,2692,0,1,1,1,141677.33,0
15569451,"Miller",463,"Francia","Masculino",35,2204,101257.16,1,1,1,118113.64,0
15601045,"Angelo",655,"España","Masculino",37,7035,163708.58,2,0,0,76259.23,0
15664547,"Black",760,"Francia","Masculino",37,10739,0,1,0,0,32863.24,1
15623566,"Barnhill",714,"Francia","Masculino",40,10714,46520.69,1,1,1,96687.25,0
15705620,"Lu",730,"Francia","Masculino",34,1975,122453.37,2,1,0,138882.98,0
15759436,"Aksenov",758,"Francia","Femenino",50,3519,95813.76,3,1,1,67944.09,1
15707362,"Yin",514,"Alemania","Masculino",43,1459,95556.31,1,0,1,199273.98,1
15602731,"Wong",724,"Francia","Masculino",31,4664,0,1,1,0,134889.95,1
15721207,"Piazza",625,"Alemania","Masculino",42,6612,100047.33,1,1,0,93429.95,0
15771323,"Panicucci",480,"España","Masculino",39,10772,121626.9,1,1,1,82438.13,0
15570299,"Martin",584,"Alemania","Femenino",31,8792,152622.34,1,1,0,99298.8,0
15602934,"Dunn",452,"Francia","Femenino",33,9775,131698.57,2,1,0,151623.91,0
15745012,"Pettit",653,"Francia","Femenino",43,1854,0,2,1,1,7330.59,0
15590606,"Saunders",595,"Francia","Masculino",41,2912,0,2,1,0,5967.09,0
15661007,"Thompson",660,"Francia","Masculino",33,5703,72783.42,1,0,0,181051.99,0
15646558,"Clamp",611,"España","Masculino",51,1849,122874.74,1,1,1,149648.45,0
15804201,"Jones",457,"Alemania","Masculino",42,6473,126772.57,1,0,1,126106.4,0
15645269,"Duncan",583,"Francia","Femenino",42,2138,0,2,1,0,17439.66,0
15714391,"Lai",563,"Francia","Femenino",35,5372,183572.84,1,1,1,66006.75,1
15745354,"Franklin",611,"España","Femenino",37,1408,0,2,1,0,125696.26,0
15596414,"Chandler",796,"España","Masculino",41,2739,107525.07,1,1,0,18510.41,0
15637461,"Ukaegbunam",758,"Francia","Masculino",35,10742,0,2,1,0,77951.84,0
15704466,"Udokamma",692,"Francia","Femenino",34,9297,0,2,1,0,195074.62,0
15734044,"Black",671,NA,"Femenino",31,4488,41299.03,1,0,1,102681.32,0
15667456,"Ross",709,"España","Masculino",62,9468,0,2,1,1,82195.15,0
15618695,"Ts'ui",571,"España","Femenino",22,5363,108117.1,1,0,1,53328.7,0
15635972,"Lloyd",484,"España","Masculino",36,3334,0,2,1,0,186136.48,0
15779809,"Giordano",655,"Francia","Masculino",44,5145,87471.63,1,0,1,188593.98,0
